country,year,adult_pop,total_pop
VU,1890,20219,42641
VU,1891,20219,42641
VU,1892,20219,42641
VU,1893,20219,42641
VU,1894,20219,42641
VU,1895,20219,42641
VU,1896,20219,42641
VU,1897,20219,42641
VU,1898,20219,42641
VU,1899,20219,42641
VU,1900,20219,42641
VU,1901,20219,42641
VU,1902,20219,42641
VU,1903,20219,42641
VU,1904,20219,42641
VU,1905,20219,42641
VU,1906,20219,42641
VU,1907,20219,42641
VU,1908,20219,42641
VU,1909,20219,42641
VU,1910,20219,42641
VU,1911,20219,42641
VU,1912,20219,42641
VU,1913,20219,42641
VU,1914,20219,42641
VU,1915,20219,42641
VU,1916,20219,42641
VU,1917,20219,42641
VU,1918,20219,42641
VU,1919,20219,42641
VU,1920,20219,42641
VU,1921,20422,43067
VU,1922,20626,43498
VU,1923,20832,43933
VU,1924,21040,44372
VU,1925,21251,44816
VU,1926,21463,45264
VU,1927,21678,45717
VU,1928,21895,46174
VU,1929,22114,46636
VU,1930,22335,47102
VU,1931,22558,47573
VU,1932,22784,48049
VU,1933,23012,48530
VU,1934,23242,49015
VU,1935,23474,49505
VU,1936,23709,50000
VU,1937,23946,50500
VU,1938,24185,51005
VU,1939,24207,51050
VU,1940,24228,51094
VU,1941,24249,51139
VU,1942,24270,51184
VU,1943,24291,51228
VU,1944,24312,51273
VU,1945,24334,51318
VU,1946,24355,51362
VU,1947,24376,51407
VU,1948,24397,51452
VU,1949,24418,51496
VU,1950,24440,51541
VU,1951,24710,52360
VU,1952,25014,53261
VU,1953,25370,54300
VU,1954,25761,55422
VU,1955,26189,56633
VU,1956,26656,57925
VU,1957,27197,59376
VU,1958,27807,60981
VU,1959,28459,62669
VU,1960,29142,64431
VU,1961,29851,66264
VU,1962,30587,68174
VU,1963,31350,70159
VU,1964,32136,72219
VU,1965,32952,74358
VU,1966,33811,76590
VU,1967,34710,78921
VU,1968,35685,81314
VU,1969,36706,83755
VU,1970,37728,86266
VU,1971,38784,88862
VU,1972,39907,91562
VU,1973,41099,94362
VU,1974,42366,97260
VU,1975,43721,100269
VU,1976,45161,103388
VU,1977,46688,106618
VU,1978,48290,109963
VU,1979,50008,113040
VU,1980,51574,115660
VU,1981,52924,118249
VU,1982,54339,121035
VU,1983,55814,123998
VU,1984,57341,127109
VU,1985,58925,130356
VU,1986,60533,133720
VU,1987,62117,137187
VU,1988,63728,140756
VU,1989,65421,144393
VU,1990,67156,148063
VU,1991,68962,151793
VU,1992,70890,155608
VU,1993,72916,159463
VU,1994,75014,163314
VU,1995,77149,167137
VU,1996,79284,170911
VU,1997,80977,174626
VU,1998,81938,178313
VU,1999,83409,182048
VU,2000,86031,186281
VU,2001,89065,191031
VU,2002,92238,195863
VU,2003,95543,200746
VU,2004,98970,205711
VU,2005,102510,210760
VU,2006,106162,215923
VU,2007,109906,221276
VU,2008,113737,226896
VU,2009,117679,232731
VU,2010,121369,238248
VU,2011,124782,243474
VU,2012,128255,248883
VU,2013,131753,254482
VU,2014,135225,260240
VU,2015,138624,266101
VU,2016,141928,272087
VU,2017,145228,278507
VU,2018,148533,285259
VU,2019,151806,291985
VU,2020,155167,298858
VU,2021,158653,305868
VU,2022,162355,313046
VU,2023,166322,320409
VU,2024,170475,327777
WF,1800,2200,5484
WF,1801,2188,5454
WF,1802,2176,5424
WF,1803,2164,5395
WF,1804,2152,5366
WF,1805,2141,5338
WF,1806,2130,5310
WF,1807,2119,5282
WF,1808,2108,5255
WF,1809,2097,5228
WF,1810,2087,5202
WF,1811,2076,5176
WF,1812,2066,5151
WF,1813,2056,5126
WF,1814,2046,5101
WF,1815,2036,5076
WF,1816,2027,5052
WF,1817,2017,5028
WF,1818,2008,5005
WF,1819,1998,4982
WF,1820,1984,4947
WF,1821,1964,4896
WF,1822,1944,4846
WF,1823,1924,4797
WF,1824,1905,4749
WF,1825,1886,4702
WF,1826,1867,4655
WF,1827,1849,4609
WF,1828,1831,4565
WF,1829,1812,4518
WF,1830,1783,4444
WF,1831,1754,4372
WF,1832,1725,4300
WF,1833,1697,4230
WF,1834,1669,4161
WF,1835,1642,4094
WF,1836,1615,4027
WF,1837,1589,3962
WF,1838,1564,3898
WF,1839,1538,3835
WF,1840,1514,3774
WF,1841,1484,3701
WF,1842,1455,3628
WF,1843,1426,3554
WF,1844,1397,3482
WF,1845,1370,3415
WF,1846,1344,3351
WF,1847,1319,3289
WF,1848,1291,3219
WF,1849,1258,3137
WF,1850,1225,3054
WF,1851,1195,2979
WF,1852,1164,2902
WF,1853,1134,2828
WF,1854,1115,2780
WF,1855,1099,2739
WF,1856,1083,2701
WF,1857,1068,2663
WF,1858,1054,2627
WF,1859,1039,2591
WF,1860,1027,2560
WF,1861,1020,2543
WF,1862,1014,2527
WF,1863,1007,2511
WF,1864,1002,2497
WF,1865,996,2483
WF,1866,991,2471
WF,1867,988,2463
WF,1868,987,2459
WF,1869,985,2456
WF,1870,989,2467
WF,1871,983,2451
WF,1872,975,2430
WF,1873,974,2427
WF,1874,972,2424
WF,1875,973,2426
WF,1876,974,2427
WF,1877,975,2429
WF,1878,976,2432
WF,1879,977,2435
WF,1880,975,2431
WF,1881,973,2426
WF,1882,972,2422
WF,1883,970,2418
WF,1884,968,2414
WF,1885,967,2410
WF,1886,965,2407
WF,1887,971,2422
WF,1888,984,2453
WF,1889,987,2461
WF,1890,996,2483
WF,1891,1001,2495
WF,1892,1006,2509
WF,1893,1012,2523
WF,1894,1018,2537
WF,1895,1023,2551
WF,1896,1029,2566
WF,1897,1035,2581
WF,1898,1042,2597
WF,1899,1049,2614
WF,1900,1055,2631
WF,1901,1060,2643
WF,1902,1065,2656
WF,1903,1073,2675
WF,1904,1081,2695
WF,1905,1089,2715
WF,1906,1097,2735
WF,1907,1102,2748
WF,1908,1114,2777
WF,1909,1126,2806
WF,1910,1136,2831
WF,1911,1146,2857
WF,1912,1149,2864
WF,1913,1151,2869
WF,1914,1153,2874
WF,1915,1155,2879
WF,1916,1163,2900
WF,1917,1172,2922
WF,1918,1094,2727
WF,1919,1114,2778
WF,1920,1155,2879
WF,1921,1171,2920
WF,1922,1198,2987
WF,1923,1226,3055
WF,1924,1254,3126
WF,1925,1283,3198
WF,1926,1313,3272
WF,1927,1343,3347
WF,1928,1373,3424
WF,1929,1405,3502
WF,1930,1437,3583
WF,1931,1471,3667
WF,1932,1511,3766
WF,1933,1551,3867
WF,1934,1588,3960
WF,1935,1627,4056
WF,1936,1669,4162
WF,1937,1717,4281
WF,1938,1754,4372
WF,1939,1893,4719
WF,1940,2032,5066
WF,1941,2171,5413
WF,1942,2310,5760
WF,1943,2450,6107
WF,1944,2589,6454
WF,1945,2728,6801
WF,1946,2867,7148
WF,1947,3006,7495
WF,1948,3146,7842
WF,1949,3285,8189
WF,1950,3424,8536
WF,1951,3556,8816
WF,1952,3730,9181
WF,1953,3898,9548
WF,1954,3980,9720
WF,1955,3933,9638
WF,1956,3859,9511
WF,1957,3756,9341
WF,1958,3629,9135
WF,1959,3491,8900
WF,1960,3337,8624
WF,1961,3168,8305
WF,1962,3095,8152
WF,1963,3132,8195
WF,1964,3201,8252
WF,1965,3325,8279
WF,1966,3476,8303
WF,1967,3603,8386
WF,1968,3700,8504
WF,1969,3768,8654
WF,1970,3836,8832
WF,1971,3902,8995
WF,1972,3957,9135
WF,1973,4003,9263
WF,1974,4037,9357
WF,1975,4056,9334
WF,1976,4135,9408
WF,1977,4302,9747
WF,1978,4503,10178
WF,1979,4710,10636
WF,1980,4909,11117
WF,1981,5104,11616
WF,1982,5301,12139
WF,1983,5484,12505
WF,1984,5634,12665
WF,1985,5786,12799
WF,1986,5943,12932
WF,1987,6100,13066
WF,1988,6269,13201
WF,1989,6442,13338
WF,1990,6606,13480
WF,1991,6762,13630
WF,1992,6897,13778
WF,1993,7001,13923
WF,1994,7085,14065
WF,1995,7157,14199
WF,1996,7234,14313
WF,1997,7389,14415
WF,1998,7621,14528
WF,1999,7861,14655
WF,2000,8075,14784
WF,2001,8248,14908
WF,2002,8384,15024
WF,2003,8476,15053
WF,2004,8505,14891
WF,2005,8483,14610
WF,2006,8414,14313
WF,2007,8280,13999
WF,2008,8126,13684
WF,2009,8066,13409
WF,2010,8075,13164
WF,2011,8049,12919
WF,2012,7959,12687
WF,2013,7841,12475
WF,2014,7811,12301
WF,2015,7850,12160
WF,2016,7871,12033
WF,2017,7852,11918
WF,2018,7818,11800
WF,2019,7801,11686
WF,2020,7833,11616
WF,2021,7898,11568
WF,2022,7923,11478
WF,2023,7929,11370
WF,2024,7962,11277
WO-MER,1800,542524445,1007027751
WO-MER,1801,544649480,1010965733
WO-MER,1802,546981515,1015263141
WO-MER,1803,549097940,1019189159
WO-MER,1804,551303873,1023276544
WO-MER,1805,553309639,1027021125
WO-MER,1806,555578983,1031208060
WO-MER,1807,557775117,1035299138
WO-MER,1808,560014893,1039450157
WO-MER,1809,562180297,1043497074
WO-MER,1810,564478527,1047759561
WO-MER,1811,566640162,1051736280
WO-MER,1812,567911059,1053950669
WO-MER,1813,568845371,1055601738
WO-MER,1814,569851767,1057367181
WO-MER,1815,571458901,1060155669
WO-MER,1816,573163413,1063144532
WO-MER,1817,575060677,1066479960
WO-MER,1818,576929223,1069770233
WO-MER,1819,579057993,1073570540
WO-MER,1820,581288452,1077508870
WO-MER,1821,583809892,1082055740
WO-MER,1822,584648801,1083684677
WO-MER,1823,588783160,1091217635
WO-MER,1824,595627431,1103625978
WO-MER,1825,600880890,1113194167
WO-MER,1826,603072119,1117252859
WO-MER,1827,607175288,1124762204
WO-MER,1828,610925831,1131667721
WO-MER,1829,614830152,1138833018
WO-MER,1830,618422638,1145510042
WO-MER,1831,621337006,1150894767
WO-MER,1832,623582555,1155011881
WO-MER,1833,626130374,1159657288
WO-MER,1834,629054228,1164975685
WO-MER,1835,630503673,1167567092
WO-MER,1836,633765082,1173403781
WO-MER,1837,635630857,1176769784
WO-MER,1838,638686438,1182283955
WO-MER,1839,641009186,1186463387
WO-MER,1840,643515960,1190963949
WO-MER,1841,645237969,1194112265
WO-MER,1842,648986651,1200891699
WO-MER,1843,653306829,1208793216
WO-MER,1844,657816499,1216946176
WO-MER,1845,661954077,1224505651
WO-MER,1846,666225407,1232138904
WO-MER,1847,669977810,1239113067
WO-MER,1848,673580129,1245924117
WO-MER,1849,677060129,1252425452
WO-MER,1850,680765285,1259365926
WO-MER,1851,684413125,1266329025
WO-MER,1852,688291992,1273577445
WO-MER,1853,690109632,1277164057
WO-MER,1854,691383240,1279725346
WO-MER,1855,692820406,1282653665
WO-MER,1856,693493290,1284161309
WO-MER,1857,694630092,1286450690
WO-MER,1858,696750924,1290448760
WO-MER,1859,699615839,1295706760
WO-MER,1860,700821431,1298224837
WO-MER,1861,700885823,1298529611
WO-MER,1862,700879471,1298708572
WO-MER,1863,700006578,1297251454
WO-MER,1864,697779127,1293402021
WO-MER,1865,693490731,1285810276
WO-MER,1866,690107844,1280004353
WO-MER,1867,691781893,1283226219
WO-MER,1868,693783081,1286863414
WO-MER,1869,696807584,1292328725
WO-MER,1870,699977623,1297418023
WO-MER,1871,702229182,1303138111
WO-MER,1872,706880566,1311828341
WO-MER,1873,711703001,1320770476
WO-MER,1874,716727485,1330020591
WO-MER,1875,721534082,1338922671
WO-MER,1876,726570397,1348277386
WO-MER,1877,731589763,1357483547
WO-MER,1878,734233584,1362419350
WO-MER,1879,737811250,1368745300
WO-MER,1880,740774866,1374353541
WO-MER,1881,745468033,1383096703
WO-MER,1882,751858664,1394853496
WO-MER,1883,758357360,1406710466
WO-MER,1884,765294236,1419332993
WO-MER,1885,772097275,1432113340
WO-MER,1886,778727523,1444702808
WO-MER,1887,785262992,1457100353
WO-MER,1888,791963313,1469538170
WO-MER,1889,798683532,1481840846
WO-MER,1890,805024776,1493684933
WO-MER,1891,811290933,1505739627
WO-MER,1892,816387401,1515229499
WO-MER,1893,821839039,1525160827
WO-MER,1894,827477006,1535330340
WO-MER,1895,833043334,1545403288
WO-MER,1896,838709267,1555653174
WO-MER,1897,845241193,1567165789
WO-MER,1898,852134855,1579019422
WO-MER,1899,859833098,1592210480
WO-MER,1900,867554448,1605507378
WO-MER,1901,874663577,1617628162
WO-MER,1902,883023778,1631772199
WO-MER,1903,891463757,1646088244
WO-MER,1904,899871067,1660507812
WO-MER,1905,907888172,1674543017
WO-MER,1906,916014320,1688768671
WO-MER,1907,924545306,1703491107
WO-MER,1908,933407821,1718444205
WO-MER,1909,942219058,1733336061
WO-MER,1910,950676383,1748491017
WO-MER,1911,960796312,1764976392
WO-MER,1912,971363068,1780967470
WO-MER,1913,983646011,1798822717
WO-MER,1914,990579416,1810073607
WO-MER,1915,998275006,1822544657
WO-MER,1916,1002892266,1831331898
WO-MER,1917,1006568101,1839382097
WO-MER,1918,998294054,1833083220
WO-MER,1919,995562238,1832443311
WO-MER,1920,1003924510,1843760107
WO-MER,1921,1009656544,1854483458
WO-MER,1922,1018148559,1870877710
WO-MER,1923,1027992519,1888679965
WO-MER,1924,1040470120,1909805676
WO-MER,1925,1052882656,1930954619
WO-MER,1926,1065828087,1952554446
WO-MER,1927,1078960764,1974142384
WO-MER,1928,1092252329,1995970590
WO-MER,1929,1106513764,2019976090
WO-MER,1930,1122803209,2047053581
WO-MER,1931,1140317578,2075153758
WO-MER,1932,1157753304,2102408611
WO-MER,1933,1171950448,2125875919
WO-MER,1934,1185951818,2149977529
WO-MER,1935,1203534308,2178510976
WO-MER,1936,1221146579,2207761576
WO-MER,1937,1237319229,2233106927
WO-MER,1938,1251352359,2255237362
WO-MER,1939,1263472088,2275041516
WO-MER,1940,1276312268,2294845654
WO-MER,1941,1287687625,2314649812
WO-MER,1942,1299004161,2334453947
WO-MER,1943,1310320704,2354258098
WO-MER,1944,1321622602,2374062251
WO-MER,1945,1332912373,2393866399
WO-MER,1946,1344200912,2413670539
WO-MER,1947,1355262376,2433474693
WO-MER,1948,1366319954,2453278847
WO-MER,1949,1377377532,2473082985
WO-MER,1950,1388434572,2492887132
WO-MER,1951,1410004310,2536717186
WO-MER,1952,1432058070,2583872891
WO-MER,1953,1455111317,2633889119
WO-MER,1954,1478914558,2685674015
WO-MER,1955,1503628708,2739989228
WO-MER,1956,1529073984,2795181465
WO-MER,1957,1554963743,2852385509
WO-MER,1958,1580980389,2911012221
WO-MER,1959,1606408222,2965707980
WO-MER,1960,1630815690,3015222159
WO-MER,1961,1655548666,3064612795
WO-MER,1962,1681192586,3123108395
WO-MER,1963,1706975197,3192532251
WO-MER,1964,1733116491,3264201555
WO-MER,1965,1759797741,3334237448
WO-MER,1966,1788912169,3403734457
WO-MER,1967,1821641430,3473095097
WO-MER,1968,1856278696,3544857783
WO-MER,1969,1893149444,3619150507
WO-MER,1970,1933123300,3694325352
WO-MER,1971,1974452495,3769473441
WO-MER,1972,2018129626,3844535039
WO-MER,1973,2064285685,3920415162
WO-MER,1974,2111911990,3996020335
WO-MER,1975,2161656460,4070342814
WO-MER,1976,2211893808,4143850113
WO-MER,1977,2263745463,4217447812
WO-MER,1978,2316612521,4291660870
WO-MER,1979,2367733434,4368081658
WO-MER,1980,2418229456,4447128231
WO-MER,1981,2469089462,4528281336
WO-MER,1982,2524737371,4612160309
WO-MER,1983,2588272619,4696797853
WO-MER,1984,2653774796,4781629768
WO-MER,1985,2718256200,4868381636
WO-MER,1986,2782596120,4957494824
WO-MER,1987,2846645130,5049151971
WO-MER,1988,2912606506,5141381412
WO-MER,1989,2980904603,5233803991
WO-MER,1990,3050721565,5327160807
WO-MER,1991,3120882369,5418081619
WO-MER,1992,3189634953,5505324547
WO-MER,1993,3257510521,5590869107
WO-MER,1994,3324212308,5674865580
WO-MER,1995,3389115859,5758179747
WO-MER,1996,3453043148,5841337074
WO-MER,1997,3516987010,5924048085
WO-MER,1998,3582111661,6006306562
WO-MER,1999,3649413552,6088225742
WO-MER,2000,3719020167,6170903834
WO-MER,2001,3790336779,6254122028
WO-MER,2002,3863420740,6336901701
WO-MER,2003,3937159524,6419519088
WO-MER,2004,4011511986,6502521930
WO-MER,2005,4087697632,6586101454
WO-MER,2006,4166144704,6670570447
WO-MER,2007,4247162222,6756414074
WO-MER,2008,4328348044,6843549971
WO-MER,2009,4409537868,6931845489
WO-MER,2010,4492134423,7020797631
WO-MER,2011,4572784795,7109975252
WO-MER,2012,4649928217,7200239570
WO-MER,2013,4725280326,7290816421
WO-MER,2014,4799250857,7380626473
WO-MER,2015,4872450301,7469491744
WO-MER,2016,4944731085,7557545090
WO-MER,2017,5015768937,7644599976
WO-MER,2018,5086119240,7728877365
WO-MER,2019,5156235366,7810262329
WO-MER,2020,5224763674,7885963378
WO-MER,2021,5288724785,7953402637
WO-MER,2022,5353649182,8020353161
WO-MER,2023,5423215686,8090672266
WO-MER,2024,5493281049,8160901395
WO-PPP,1800,542524445,1007027751
WO-PPP,1801,544649480,1010965733
WO-PPP,1802,546981515,1015263141
WO-PPP,1803,549097940,1019189159
WO-PPP,1804,551303873,1023276544
WO-PPP,1805,553309639,1027021125
WO-PPP,1806,555578983,1031208060
WO-PPP,1807,557775117,1035299138
WO-PPP,1808,560014893,1039450157
WO-PPP,1809,562180297,1043497074
WO-PPP,1810,564478527,1047759561
WO-PPP,1811,566640162,1051736280
WO-PPP,1812,567911059,1053950669
WO-PPP,1813,568845371,1055601738
WO-PPP,1814,569851767,1057367181
WO-PPP,1815,571458901,1060155669
WO-PPP,1816,573163413,1063144532
WO-PPP,1817,575060677,1066479960
WO-PPP,1818,576929223,1069770233
WO-PPP,1819,579057993,1073570540
WO-PPP,1820,581288452,1077508870
WO-PPP,1821,583809892,1082055740
WO-PPP,1822,584648801,1083684677
WO-PPP,1823,588783160,1091217635
WO-PPP,1824,595627431,1103625978
WO-PPP,1825,600880890,1113194167
WO-PPP,1826,603072119,1117252859
WO-PPP,1827,607175288,1124762204
WO-PPP,1828,610925831,1131667721
WO-PPP,1829,614830152,1138833018
WO-PPP,1830,618422638,1145510042
WO-PPP,1831,621337006,1150894767
WO-PPP,1832,623582555,1155011881
WO-PPP,1833,626130374,1159657288
WO-PPP,1834,629054228,1164975685
WO-PPP,1835,630503673,1167567092
WO-PPP,1836,633765082,1173403781
WO-PPP,1837,635630857,1176769784
WO-PPP,1838,638686438,1182283955
WO-PPP,1839,641009186,1186463387
WO-PPP,1840,643515960,1190963949
WO-PPP,1841,645237969,1194112265
WO-PPP,1842,648986651,1200891699
WO-PPP,1843,653306829,1208793216
WO-PPP,1844,657816499,1216946176
WO-PPP,1845,661954077,1224505651
WO-PPP,1846,666225407,1232138904
WO-PPP,1847,669977810,1239113067
WO-PPP,1848,673580129,1245924117
WO-PPP,1849,677060129,1252425452
WO-PPP,1850,680765285,1259365926
WO-PPP,1851,684413125,1266329025
WO-PPP,1852,688291992,1273577445
WO-PPP,1853,690109632,1277164057
WO-PPP,1854,691383240,1279725346
WO-PPP,1855,692820406,1282653665
WO-PPP,1856,693493290,1284161309
WO-PPP,1857,694630092,1286450690
WO-PPP,1858,696750924,1290448760
WO-PPP,1859,699615839,1295706760
WO-PPP,1860,700821431,1298224837
WO-PPP,1861,700885823,1298529611
WO-PPP,1862,700879471,1298708572
WO-PPP,1863,700006578,1297251454
WO-PPP,1864,697779127,1293402021
WO-PPP,1865,693490731,1285810276
WO-PPP,1866,690107844,1280004353
WO-PPP,1867,691781893,1283226219
WO-PPP,1868,693783081,1286863414
WO-PPP,1869,696807584,1292328725
WO-PPP,1870,699977623,1297418023
WO-PPP,1871,702229182,1303138111
WO-PPP,1872,706880566,1311828341
WO-PPP,1873,711703001,1320770476
WO-PPP,1874,716727485,1330020591
WO-PPP,1875,721534082,1338922671
WO-PPP,1876,726570397,1348277386
WO-PPP,1877,731589763,1357483547
WO-PPP,1878,734233584,1362419350
WO-PPP,1879,737811250,1368745300
WO-PPP,1880,740774866,1374353541
WO-PPP,1881,745468033,1383096703
WO-PPP,1882,751858664,1394853496
WO-PPP,1883,758357360,1406710466
WO-PPP,1884,765294236,1419332993
WO-PPP,1885,772097275,1432113340
WO-PPP,1886,778727523,1444702808
WO-PPP,1887,785262992,1457100353
WO-PPP,1888,791963313,1469538170
WO-PPP,1889,798683532,1481840846
WO-PPP,1890,805024776,1493684933
WO-PPP,1891,811290933,1505739627
WO-PPP,1892,816387401,1515229499
WO-PPP,1893,821839039,1525160827
WO-PPP,1894,827477006,1535330340
WO-PPP,1895,833043334,1545403288
WO-PPP,1896,838709267,1555653174
WO-PPP,1897,845241193,1567165789
WO-PPP,1898,852134855,1579019422
WO-PPP,1899,859833098,1592210480
WO-PPP,1900,867554448,1605507378
WO-PPP,1901,874663577,1617628162
WO-PPP,1902,883023778,1631772199
WO-PPP,1903,891463757,1646088244
WO-PPP,1904,899871067,1660507812
WO-PPP,1905,907888172,1674543017
WO-PPP,1906,916014320,1688768671
WO-PPP,1907,924545306,1703491107
WO-PPP,1908,933407821,1718444205
WO-PPP,1909,942219058,1733336061
WO-PPP,1910,950676383,1748491017
WO-PPP,1911,960796312,1764976392
WO-PPP,1912,971363068,1780967470
WO-PPP,1913,983646011,1798822717
WO-PPP,1914,990579416,1810073607
WO-PPP,1915,998275006,1822544657
WO-PPP,1916,1002892266,1831331898
WO-PPP,1917,1006568101,1839382097
WO-PPP,1918,998294054,1833083220
WO-PPP,1919,995562238,1832443311
WO-PPP,1920,1003924510,1843760107
WO-PPP,1921,1009656544,1854483458
WO-PPP,1922,1018148559,1870877710
WO-PPP,1923,1027992519,1888679965
WO-PPP,1924,1040470120,1909805676
WO-PPP,1925,1052882656,1930954619
WO-PPP,1926,1065828087,1952554446
WO-PPP,1927,1078960764,1974142384
WO-PPP,1928,1092252329,1995970590
WO-PPP,1929,1106513764,2019976090
WO-PPP,1930,1122803209,2047053581
WO-PPP,1931,1140317578,2075153758
WO-PPP,1932,1157753304,2102408611
WO-PPP,1933,1171950448,2125875919
WO-PPP,1934,1185951818,2149977529
WO-PPP,1935,1203534308,2178510976
WO-PPP,1936,1221146579,2207761576
WO-PPP,1937,1237319229,2233106927
WO-PPP,1938,1251352359,2255237362
WO-PPP,1939,1263472088,2275041516
WO-PPP,1940,1276312268,2294845654
WO-PPP,1941,1287687625,2314649812
WO-PPP,1942,1299004161,2334453947
WO-PPP,1943,1310320704,2354258098
WO-PPP,1944,1321622602,2374062251
WO-PPP,1945,1332912373,2393866399
WO-PPP,1946,1344200912,2413670539
WO-PPP,1947,1355262376,2433474693
WO-PPP,1948,1366319954,2453278847
WO-PPP,1949,1377377532,2473082985
WO-PPP,1950,1388434572,2492887132
WO-PPP,1951,1410004310,2536717186
WO-PPP,1952,1432058070,2583872891
WO-PPP,1953,1455111317,2633889119
WO-PPP,1954,1478914558,2685674015
WO-PPP,1955,1503628708,2739989228
WO-PPP,1956,1529073984,2795181465
WO-PPP,1957,1554963743,2852385509
WO-PPP,1958,1580980389,2911012221
WO-PPP,1959,1606408222,2965707980
WO-PPP,1960,1630815690,3015222159
WO-PPP,1961,1655548666,3064612795
WO-PPP,1962,1681192586,3123108395
WO-PPP,1963,1706975197,3192532251
WO-PPP,1964,1733116491,3264201555
WO-PPP,1965,1759797741,3334237448
WO-PPP,1966,1788912169,3403734457
WO-PPP,1967,1821641430,3473095097
WO-PPP,1968,1856278696,3544857783
WO-PPP,1969,1893149444,3619150507
WO-PPP,1970,1933123300,3694325352
WO-PPP,1971,1974452495,3769473441
WO-PPP,1972,2018129626,3844535039
WO-PPP,1973,2064285685,3920415162
WO-PPP,1974,2111911990,3996020335
WO-PPP,1975,2161656460,4070342814
WO-PPP,1976,2211893808,4143850113
WO-PPP,1977,2263745463,4217447812
WO-PPP,1978,2316612521,4291660870
WO-PPP,1979,2367733434,4368081658
WO-PPP,1980,2418229456,4447128231
WO-PPP,1981,2469089462,4528281336
WO-PPP,1982,2524737371,4612160309
WO-PPP,1983,2588272619,4696797853
WO-PPP,1984,2653774796,4781629768
WO-PPP,1985,2718256200,4868381636
WO-PPP,1986,2782596120,4957494824
WO-PPP,1987,2846645130,5049151971
WO-PPP,1988,2912606506,5141381412
WO-PPP,1989,2980904603,5233803991
WO-PPP,1990,3050721565,5327160807
WO-PPP,1991,3120882369,5418081619
WO-PPP,1992,3189634953,5505324547
WO-PPP,1993,3257510521,5590869107
WO-PPP,1994,3324212308,5674865580
WO-PPP,1995,3389115859,5758179747
WO-PPP,1996,3453043148,5841337074
WO-PPP,1997,3516987010,5924048085
WO-PPP,1998,3582111661,6006306562
WO-PPP,1999,3649413552,6088225742
WO-PPP,2000,3719020167,6170903834
WO-PPP,2001,3790336779,6254122028
WO-PPP,2002,3863420740,6336901701
WO-PPP,2003,3937159524,6419519088
